"full_text" "searched_at"
"1" "🇧🇷 🇵🇹 🇫🇷 🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇦🇷 🇳🇱

Ready for the last eight — wishing you all the best, Reds! 🤞

#MUFC || #WorldCup https://t.co/NbSnobmWVn" 2022-12-09 17:26:55
"2" "Hakim Ziyech, 🇲🇦 star, donated all of his #WorldCup bonuses ($325,000) to poor people in Morocco. This team is historic on many levels. https://t.co/JnE9Ll6e5q" 2022-12-09 17:26:55
"3" "𝗟𝗜𝗡𝗘-𝗨𝗣 for the big one! ⚔️🇦🇷

#WorldCup #NEDARG https://t.co/ZVSHb7Xn25" 2022-12-09 17:26:55
"4" "RT @ManUtd: ⚽️ Tools for the job.

Hoping to see plenty of United action with today's #WorldCup quarter-final matchballs! 🤞

#MUFC || @adid…" 2022-12-09 17:26:55
"5" "@433 Selling tickets at negotiable price for
Morocco vs Portugal
If anyone's interested dm me
A very good deal
#Worldcup #worldcup2022qatar #ticket #ticketforsale #worldcupticket
#Oatar2022 #japan #CostaRica
@FIFAWorldCup @FIFAWorldCupQTR" 2022-12-09 17:26:55
"6" "RT @bitsportgaming: 🚨LIVE NOW: BitSport #WorldCup Simulation Series | Stake - Predict - Earn.

 🇭🇷#Croatia  vs 🇧🇷 #Brazil

Predict. Win. Ea…" 2022-12-09 17:26:55
"7" "So na this tournament Nigeria wan go,Dey play,just dey Play😅😅..#WorldCup2022 #WorldCup #WorldcupQatar2022" 2022-12-09 17:26:55
"8" "RT @RkFutbol: Modric advising Livakovic, and now Livakovic is the best keeper in the Worldcup and he's lead Croatia to the Semi final after…" 2022-12-09 17:26:55
"9" "@TodaLaPrimeraA Congratulations #Argentina 
#الارجنتين_هولندا 
#WorldCup 
#WorldCup2022 https://t.co/3L9NhQJIMv" 2022-12-09 17:26:55
"10" "While it's great that Messi is 1 step closer to winning the #WorldCup one must credit the Dutch. The balls they had to pull off that free kick, at that time in the game is incredible. The decision, the execution, the movement from Luuk De Jong, everything was perfect! #NEDARG" 2022-12-09 17:26:55
"11" "RT @ManUtd: 🇦🇷 Job done ✔️

@LisandrMartinez and Argentina advance to the #WorldCup semi-finals! 👊

#MUFC https://t.co/8C8WBcGQ3K" 2022-12-09 17:26:55
"12" "RT @Islamchannel: France’s star forward Kylian Mbappe has been “deliberately” hiding Budweiser’s name in his “Man of the Match” photographs…" 2022-12-09 17:26:55
"13" "@yabaleftonline This worldcup taught me if you miss the first one, there might not be a last one" 2022-12-09 17:26:55
"14" "RT @UniLend_Finance: 1/It's Matchday⚽️

Show support to your #worldcup team &amp; Win $500 in #UFT🎉

🏦Fans can lend &amp; borrow #ARG #BRT #VATRENI…" 2022-12-09 17:26:55
"15" "RT @freecashcom: 💸 $100 GIVEAWAY - Guess the score! ⚽

▶️ RT + Follow
▶️ Guess the score (only 1 answer allowed before the game started)

E…" 2022-12-09 17:26:55
"16" "RT @bitsportgaming: 🚨LIVE NOW: BitSport #WorldCup Simulation Series | Stake - Predict - Earn.

 🇭🇷#Croatia  vs 🇧🇷 #Brazil

Predict. Win. Ea…" 2022-12-09 17:26:55
"17" "RT @thequeenshanz: Messi is the just the GOAT. 🐐👑 #Messi𓃵 #WorldCup" 2022-12-09 17:26:55
"18" "Good bye dutchies 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷 #Argentina #WorldCup" 2022-12-09 17:26:55
"19" "As e dey sweet us e dey pain them #FIFAWorldCup #WorldCup #Messi𓃵 #Qatar2022 #GOAT𓃵 https://t.co/ZyrzSPT5NJ" 2022-12-09 17:26:55
"20" "RT @ManUtd: 🇦🇷 Job done ✔️

@LisandrMartinez and Argentina advance to the #WorldCup semi-finals! 👊

#MUFC https://t.co/8C8WBcGQ3K" 2022-12-09 17:26:55
"21" "Fixed. #WorldCup #NEDARG" 2022-12-09 17:26:55
"22" "@FIFAWorldCup Selling tickets at negotiable price for
Morocco vs Portugal
If anyone's interested dm me
A very good deal
#Worldcup #worldcup2022qatar #ticket #ticketforsale #worldcupticket
#Oatar2022 #japan #CostaRica
@FIFAWorldCup @FIFAWorldCupQTR" 2022-12-09 17:26:55
"23" "RT @ManUtd: 🇦🇷 Job done ✔️

@LisandrMartinez and Argentina advance to the #WorldCup semi-finals! 👊

#MUFC https://t.co/8C8WBcGQ3K" 2022-12-09 17:26:55
"24" "Heartbroken to see my faves go home today BUT wow, what a beautiful day to be a football fan!!!#WorldCup #FIFAWorldCup" 2022-12-09 17:26:55
"25" "RT @ManUtd: Commiserations to our Brazilian Reds ❤️ 

#MUFC || #WorldCup" 2022-12-09 17:26:55
"26" "RT @bitsportgaming: 🚨LIVE NOW: BitSport #WorldCup Simulation Series | Stake - Predict - Earn.

 🇭🇷#Croatia  vs 🇧🇷 #Brazil

Predict. Win. Ea…" 2022-12-09 17:26:55
"27" "Argentina qualify into the semifinals of fifa worldcup.🎊🇦🇷💙
#VamosLeo #FIFAWorldCup #Argentina #Brazil #Qatar2022 #Messi𓃵 https://t.co/TvoCCh3njR" 2022-12-09 17:26:55
"28" "RT @MEXC_Global: Guess the Semi-finalists of the #FIFAWorldCup to split $500🏆

🔹Follow @MEXC_Global  
🔹Like, RT &amp; Share with 3 friends
🔹Sub…" 2022-12-09 17:26:55
"29" "RT @Jiji_Byte: 35 years old Messi at the worldcup. No one is touching this man. https://t.co/h7IeiB2v2B" 2022-12-09 17:26:55
"30" "RT @ManUtd: 🇦🇷 Job done ✔️

@LisandrMartinez and Argentina advance to the #WorldCup semi-finals! 👊

#MUFC https://t.co/8C8WBcGQ3K" 2022-12-09 17:26:55
"31" "Lively Hattie #世界杯 Ralph #WorldCup Morton https://t.co/t316lNs9nS" 2022-12-09 17:26:55
"32" "RT @KhaledBeydoun: Hakim Ziyech, 🇲🇦 star, donated all of his #WorldCup bonuses ($325,000) to poor people in Morocco. This team is historic…" 2022-12-09 17:26:55
"33" "@elonmusk Do you watch the #WorldCup?" 2022-12-09 17:26:55
"34" "\"They achieved the impossible already\" 🇶🇦

Socialist VP of the EU-parliament 🇬🇷 MEP @EvaKaili detained for questioning in corruption probe delivered this speech in November ahead of the #WorldCup in #Qatar. https://t.co/r7yebeIHfV" 2022-12-09 17:26:55
"35" "@FIFAWorldCup Selling tickets at negotiable price for
Morocco vs Portugal
If anyone's interested dm me
A very good deal
#Worldcup #worldcup2022qatar #ticket #ticketforsale #worldcupticket
#Oatar2022 #japan #CostaRica
@FIFAWorldCup @FIFAWorldCupQTR" 2022-12-09 17:26:55
"36" "@FIFAWorldCup World cup final vibes ..Messi vs Ronaldo , Argentina vs Portugal....anyone else ??  #Argentina #WorldCup #Qatar2022                #Messi #Croatia #Argentina #nederlands #Modric #livakovic #NED          #argentinavsnetherlands #whataworldcup https://t.co/bh5y45hjCY" 2022-12-09 17:26:55
"37" "I have no words. The GOAT #WorldCup #Arg https://t.co/KromDy9OW1" 2022-12-09 17:26:55
"38" "RT @MattiasArvidss1: wow. that was a game for the ages. Surely one of the best #WorldCup games ever #Messi𓃵 #Argentina #ARGNED #QatarWorldC…" 2022-12-09 17:26:55
"39" "RT @Calvin_LFC1: You have blood in your hands @FIFAWorldCup #FIFAWorldCup2022 #WorldCup 
#FIFAWorldCup 

No one can watch this match and no…" 2022-12-09 17:26:55
"40" "RT @KhaledBeydoun: The belly of the #WorldCup beast https://t.co/0ERsk4MIO9" 2022-12-09 17:26:55
"41" "RT @HFOTC1878: Allison and Van Dijk crying on the same day. What a glorious time for mankind 🙌🏻💉 #worldcup https://t.co/xECfe8tnOe" 2022-12-09 17:26:55
"42" "RT @ManUtd: 🇦🇷 Job done ✔️

@LisandrMartinez and Argentina advance to the #WorldCup semi-finals! 👊

#MUFC https://t.co/8C8WBcGQ3K" 2022-12-09 17:26:55
"43" "RT @OnsOranje: Keep fighting, keep believing. 🔥

