"full_text" "searched_at"
"1" "This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"2" "Proud 🤲🏼 What a team! 🇲🇦❤️ What an achievement for the African continent &amp; the Muslim world 🤲🏼 Great to see such a fairytale is still possible in modern football - this will give so many people so much power &amp; hope ❤️❤️⚽ #Morocco #WorldCup #Qatar2022" 2022-12-11 16:48:16
"3" "The British media releasing they can't blame black players for the penalty  🗞⚽️  #worldcup #england #ENGFRA

Tour tickets: ✨https://t.co/6W8mjlIvPB✨ https://t.co/x7KMKov9x4" 2022-12-11 16:48:16
"4" "RT @AdamAlbilya: Qatar, #WorldCup: A fan explains his support for the Palestinian cause, despite him being from Oman: 

- \"For us, these ar…" 2022-12-11 16:48:16
"5" "Here's another picture of Hurricane Ian's destruction San Carlos Island these Boats were in the water @ClydeLewis @geraldcelente @JKash000 @elonmusk #Bitcoin #Lazada1212 #JuniorEurovision #AlchemyOfSouls #snow #uksnow #WizkidLiveAccra #WorldCup #nsfwtwt https://t.co/lFHvEcMObu" 2022-12-11 16:48:16
"6" "@wyonaf who cares.....have we prosecuted Brett Favre yet?  #sundayvibes #WorldCup #FIFAWorldCup https://t.co/01v7YTZkEN" 2022-12-11 16:48:16
"7" "RT @FriendsofAlAqsa: #Morroco continue to inspire us all and proudly raise the Palestine flag 🇵🇸 during their historic win!

#MorrocoVsPort…" 2022-12-11 16:48:16
"8" "RT @Marisol_Maddox: My favorite thing about #DC is how international it is. Following #Morocco’s historic win at today’s #WorldCup game— th…" 2022-12-11 16:48:16
"9" "RT @M10: Proud 🤲🏼 What a team! 🇲🇦❤️ What an achievement for the African continent &amp; the Muslim world 🤲🏼 Great to see such a fairytale is st…" 2022-12-11 16:48:16
"10" "RT @BCGameOfficial: ⚽ #Worldcup is around the corner and https://t.co/75wFXJL2Zp is all set to start this #FIFAWorldCup with a massive give…" 2022-12-11 16:48:16
"11" "I’ve got Argentina vs Croatia semi final tickets. I wanna sell them off at an affordable price 
Anyone interested Dm!!      #Messi𓃵 #MoroccoVsPortugal #WorldCup2022 #ไบร์ทวิน #الارجنتين_هولندا #Messi𓃵 #FIFAWorldCup #Morocco    #Modric #Portugal #WorldCup #Croatia #FIFAWorldCup" 2022-12-11 16:48:16
"12" "RT @IconicCristiano: Even after a horrible exit to the Worldcup arrogant Ronaldo stops for autographs and pics with the fans while boarding…" 2022-12-11 16:48:16
"13" "Cobra’s take on England vs France. #cobratate #soccer #football #WorldCup https://t.co/wp7Blk2NF6" 2022-12-11 16:48:16
"14" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"15" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"16" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"17" "only a modric worldcup can heal this which is also not possible as it's so certainly for argentina sigh 🫤" 2022-12-11 16:48:16
"18" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"19" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"20" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"21" "RT @KhaledBeydoun: Morocco joins Turkey as the second Muslim-majority country to make the #WorldCup Semifinals.

🇹🇷Turkey in 2002
🇲🇦Morocco…" 2022-12-11 16:48:16
"22" "RT @munyachawawa: The British media releasing they can't blame black players for the penalty  🗞⚽️  #worldcup #england #ENGFRA

Tour tickets…" 2022-12-11 16:48:16
"23" "RT @MayadeenEnglish: After his tearful exit in the field yesterday, #CristianoRonaldo said in a social media post that his dream of winning…" 2022-12-11 16:48:16
"24" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"25" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"26" "Kirby Nathaniel #世界杯 Gifted #WorldCup Alina https://t.co/ZKgmpJVKP1" 2022-12-11 16:48:16
"27" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"28" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"29" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"30" "@knoll_doll .
🇦🇷 #Argentinainu 🏆 

We ALL support Argentina.

🔊
TELEGRAM channel:
https://t.co/mej6yAPMgu
⬆️                                        ⬆️

.
#LeoMessi #VamosArgentina #Messi #FIFAWorldCup

#WorldCup #QatarWorldCup2022 #fantoken #Mundial2022 #Qatar https://t.co/dLtcjPl1Mu" 2022-12-11 16:48:16
"31" "RT @ReaganSimon1991: This time for #Africa!! 🇲🇦 🏆🇲🇦

#WorldCup #WorldCup2022 #Morocco #Qatar2022 

 https://t.co/tdoJa598BI" 2022-12-11 16:48:16
"32" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"33" "Football World SHOCKING Reactions to Ronaldo Crying #WorldCup2022 

#FIFA #WORLDCUP #RONALDO #CR7 #PORTUGAL

Check out the video here👇
https://t.co/n8mpURZmWU via @YouTube https://t.co/dRVmZH4Adw" 2022-12-11 16:48:16
"34" "#CROBRA
#ARGCRO
The reason we love #Messi #Pele #Maradona is their genius in football &amp; their inventive &amp; creative way of playing.
That's what draws crowds to #WorldCup2022. NOT penalty shootouts.
The moment these players are gone is the day the #WorldCup dies.
#FIFAWorldCup2022" 2022-12-11 16:48:16
"35" "RT @5Pillarsuk: ALL seven pro-LGBTQ #OneLove armband European teams are now out of the #WorldCup. #ItsComingHome https://t.co/CszhZRUfDH" 2022-12-11 16:48:16
"36" "All of a sudden #Morrocco is now #Arab 😂😂😂😂😂 y’all delirious #African #Africa #WorldCup #WorldCup2022" 2022-12-11 16:48:16
"37" "RT @fushigxr0: Mikey if he was in the World Cup (shirt reference on the right from @/Classic_S_) #mikey #mikeytokyorevengers #tokyorevenger…" 2022-12-11 16:48:16
"38" "RT @aic_podcast: 🇬🇧FOR ENGLAND🇬🇧

England is currently facing off against France in the #WorldCup so what better time to show off the new #…" 2022-12-11 16:48:16
"39" "“Soccer fans” new ink drawing. 
.
.
.
.
#ink #drawing #linework #blackandwhite #soccer #worldcup #worldcup2022 #hannabarczyk #art https://t.co/ZasoO92uVq" 2022-12-11 16:48:16
"40" "RT @taskonxyz: 🎉We are thrilled to host a new #giveaway with @SecondLiveReal, a create-to-earn open #metaverse.
 
🎁300 #WorldCup2022 #NFT
⏰…" 2022-12-11 16:48:16
"41" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"42" "RT @freetipscout: 🎁 #freetipscout #Giveaway #WorldCup

Draft the best players in the Global Cup and win one of 4x #Sorare cards!

To enter:…" 2022-12-11 16:48:16
"43" "RT @fushigxr0: Mikey if he was in the World Cup (shirt reference on the right from @/Classic_S_) #mikey #mikeytokyorevengers #tokyorevenger…" 2022-12-11 16:48:16
"44" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"45" "RT @KhaledBeydoun: Morocco joins Turkey as the second Muslim-majority country to make the #WorldCup Semifinals.

🇹🇷Turkey in 2002
🇲🇦Morocco…" 2022-12-11 16:48:16
"46" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"47" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"48" "RT @munyachawawa: The British media releasing they can't blame black players for the penalty  🗞⚽️  #worldcup #england #ENGFRA

Tour tickets…" 2022-12-11 16:48:16
"49" "RT @shakira: This time for Africa!! 👏🇲🇦 #WorldCup" 2022-12-11 16:48:16
"50" "RT @theHOTJEM: #LionelMessi is the G.O.A.T!

#TheHotJem | https://t.co/BAKNHSXpUD | #FIFAWorldCup2022 | #WorldCup https://t.co/vcZzTq9VaS" 2022-12-11 16:48:16
"51" "RT @MaherZain: History in the making!! And #Palestine WILL be free InshaAllah 🇵🇸♥️🤲🏼 #Worldcup #Qatar2022 https://t.co/qwdV9U9OCA" 2022-12-11 16:48:16
"52" "Due to my leg injury, Am selling 6x Argentina vs Croatia semi final tickets. I wanna sell them off at an affordable price 
Anyone interested Dm!!      #Messi𓃵 #WorldCup2022 #Qatar2022               #Messi𓃵 #FIFAWorldCup              #Modric #Portugal           #WorldCup #CROBRA" 2022-12-11 16:48:16
"53" "RT @FossyGFX: If England beat France tonight, I’ll give a random RT $2,000 ⚽️ #WorldCup 

Must be following @RoobetReloads + @Roobet ❤️ htt…" 2022-12-11 16:48:16
"54" "RT @OneCascara: Nobody: 

Qatar: Why are you gay? 🇶🇦🏳️‍🌈

#worldcup #qatar2022 #lgbtqia #lacascara #futbol #relatable https://t.co/yVLmpxre…" 2022-12-11 16:48:16
"55" "RT @UAEProleague_En: 📹| #WorldCup trend 🏆 

Fans from different nationalities win valuable gifts and have a deep knowledge about #WorldCup'…" 2022-12-11 16:48:16
"56" "RT @BSchweinsteiger: #Messi is the man for the crucial moments. The passion, this joy - he really wants it. All of Argentina wishes him the…" 2022-12-11 16:48:16
"57" "RT @munyachawawa: The British media releasing they can't blame black players for the penalty  🗞⚽️  #worldcup #england #ENGFRA

Tour tickets…" 2022-12-11 16:48:16
"58" "Win $6000 worth of tokens &amp; NFTs!! @Kommunitas1 @ComearthHQ presenting #Metaverse #WorldCup  
#giveaway  #FIFAWorldCup https://t.co/RAUnHp4iVE" 2022-12-11 16:48:16
"59" "#LionelMessi is the G.O.A.T!

#TheHotJem | https://t.co/BAKNHSXpUD | #FIFAWorldCup2022 | #WorldCup https://t.co/vcZzTq9VaS" 2022-12-11 16:48:16
